證券名稱,簡稱,年月,市場風險溢酬,規模溢酬 (3因子),規模溢酬 (5因子),淨值市價比溢酬,益本比溢酬,動能因子,短期反轉因子,長期反轉因子,盈利能力因子,投資因子,無風險利率,市場投組,Date
Y8888L,上市(不含金融),200501,-0.023679000000000002,-0.022925,-0.027018,-0.024460000000000003,-0.015676000000000002,0.012047,0.00825,-5.7e-05,0.036604,-0.010901000000000001,0.01595,-0.02235,2005-01-31
Y8888,上市(不含金融),200502,0.039759,0.024488,0.018021,-0.054215,0.001321,-0.045948,0.020729,0.007245000000000001,0.049153,-0.04731,0.01595,0.04108799999999999,2005-02-28
Y8888L,上市(不含金融),200502,0.037558,0.021317,0.015253000000000001,-0.051553,-0.000362,-0.04128999999999999,0.017547,0.005638,0.047188,-0.044823,0.01595,0.038887,2005-02-28
Y8888,上市(不含金融),200503,-0.028361,0.018212,0.016389,-0.03686,0.03618,-0.010003999999999999,-0.045911999999999994,0.010233,0.061651,-0.036520000000000004,0.0169,-0.026953,2005-03-31
Y8888L,上市(不含金融),200503,-0.031002000000000002,0.015494,0.013384,-0.038848,0.03644,-0.007881,-0.04698,0.00865,0.066077,-0.038291,0.0169,-0.029594,2005-03-31
Y8888,上市(不含金融),200504,-0.028285,-0.031789,-0.038966,-0.028131,-0.012999,0.044714000000000004,-0.010795999999999998,-0.011085000000000001,0.033565,-0.030593,0.0169,-0.026876999999999998,2005-04-30
Y8888L,上市(不含金融),200504,-0.03109,-0.03445,-0.041947,-0.030642999999999997,-0.011328,0.049728,-0.01134,-0.012292,0.037406999999999996,-0.031552,0.0169,-0.029682,2005-04-30
Y8888,上市(不含金融),200505,0.033061,-0.025727000000000003,-0.03342,-0.019518999999999998,-0.047092999999999996,-0.019929,-0.010058000000000001,0.1003,0.01159,-0.028694,0.0169,0.034469,2005-05-31
Y8888L,上市(不含金融),200505,0.028847,-0.028106,-0.035756,-0.020353,-0.045395000000000005,-0.013113999999999999,-0.008773999999999999,0.097345,0.015527,-0.031815,0.0169,0.030255,2005-05-31
Y8888,上市(不含金融),200506,0.046310000000000004,0.025289000000000002,0.038707,0.068781,-0.013269999999999999,-0.055802,0.020941,8e-06,-0.043321,0.042733999999999994,0.0169,0.047717999999999997,2005-06-30
Y8888L,上市(不含金融),200506,0.043953,0.020155,0.03261,0.063127,-0.010559,-0.04865,0.020735999999999997,0.000177,-0.037709,0.039224,0.0169,0.045361000000000005,2005-06-30
Y8888,上市(不含金融),200507,0.02568,0.010827999999999999,-0.00856,-0.072308,-0.039057,0.05939,0.032908,0.046017,0.019077,-0.027665000000000002,0.0179,0.027172,2005-07-31
Y8888L,上市(不含金融),200507,0.0204,0.007538,-0.010938000000000002,-0.068948,-0.035037,0.05743,0.03558,0.041021999999999996,0.017846,-0.024954,0.0179,0.021892000000000002,2005-07-31
Y8888,上市(不含金融),200508,-0.033597999999999996,-0.038801999999999996,-0.04937299999999999,-0.040042999999999995,-0.0012920000000000002,0.056614000000000005,0.027193000000000002,-0.048339999999999994,0.040635000000000004,0.011931,0.0179,-0.032105999999999996,2005-08-31
Y8888L,上市(不含金融),200508,-0.037958,-0.047707,-0.059723,-0.043833000000000004,0.0006469999999999999,0.05795,0.02574,-0.055582,0.041639,0.015426,0.0179,-0.036466,2005-08-31
Y8888,上市(不含金融),200509,0.020743,-0.01538,-0.022115,-0.026685,-0.033074,0.051007,0.043239,0.0447,0.002827,-0.004286,0.0189,0.022317999999999998,2005-09-30
Y8888L,上市(不含金融),200509,0.017287,-0.016447,-0.022934999999999997,-0.026347999999999996,-0.031869999999999996,0.051928,0.038842,0.043033,0.003951,-0.0043630000000000006,0.0189,0.018862,2005-09-30
Y8888,上市(不含金融),200510,-0.059108,0.005143,-0.002121,-0.035348000000000004,-0.015858,0.08856,0.000891,-0.025876,0.015846,-0.0005290000000000001,0.0189,-0.057533,2005-10-31
Y8888L,上市(不含金融),200510,-0.063945,0.002497,-0.005967,-0.040912,-0.017996,0.09789099999999999,-0.00117,-0.027446,0.017939,-0.003134,0.0189,-0.06237,2005-10-31
Y8888,上市(不含金融),200511,0.086179,-0.015263,-0.018946,-0.006333,-0.033791,0.034943,0.06799000000000001,0.054432,-0.006584,-0.048981000000000004,0.0189,0.087754,2005-11-30
Y8888L,上市(不含金融),200511,0.078844,-0.015741,-0.019104,-0.006664,-0.032751,0.032690000000000004,0.061442,0.049266,-0.005764,-0.045557,0.0189,0.080419,2005-11-30
Y8888,上市(不含金融),200512,0.065463,0.015804,0.023049,0.021932999999999998,0.017828,-0.043047,-0.058572,0.007724,0.004133,-0.040379,0.0199,0.067121,2005-12-31
Y8888L,上市(不含金融),200512,0.059394,0.012688999999999999,0.018913,0.017789,0.016582,-0.036867000000000004,-0.051806,0.002467,0.005621,-0.039522,0.0199,0.061052,2005-12-31
Y8888,上市(不含金融),200601,-0.005289,-0.016949000000000002,-0.02468,-0.022542,-0.011645,0.037079,0.019531,-0.005338000000000001,0.017102,-0.004582,0.0199,-0.0036309999999999997,2006-01-31
Y8888L,上市(不含金融),200601,-0.008797000000000001,-0.018815,-0.026131,-0.021685,-0.010775,0.037338,0.022239,-0.006495,0.018802,-0.004783,0.0199,-0.0071389999999999995,2006-01-31
Y8888,上市(不含金融),200602,-0.005575,-0.006067,-0.012905,-0.013228,0.028485999999999997,0.004626,0.011044,-0.025337000000000002,-0.011226,0.024489999999999998,0.0199,-0.003917,2006-02-28
Y8888L,上市(不含金融),200602,-0.007971,-0.007661,-0.014521,-0.014544,0.028203,0.005239000000000001,0.010034000000000001,-0.027090999999999997,-0.009441,0.023921,0.0199,-0.006313,2006-02-28
Y8888,上市(不含金融),200603,0.022433,0.012362999999999999,0.009402,-0.032973,-0.003787,0.072467,0.0039310000000000005,0.008655000000000001,0.048848,-0.02965,0.0199,0.024091,2006-03-31
Y8888L,上市(不含金融),200603,0.018465,0.009644,0.00681,-0.03232,-0.0035970000000000004,0.06959900000000001,0.002094,0.006836999999999999,0.049153,-0.028588,0.0199,0.020123000000000002,2006-03-31
Y8888,上市(不含金融),200604,0.073213,0.003786,0.020931,0.071798,-0.031417,-0.031516999999999996,0.038887,-0.004313,-0.11042999999999999,0.009063,0.0206,0.07493,2006-04-30
Y8888L,上市(不含金融),200604,0.066581,-0.002334,0.013448,0.065328,-0.027663000000000004,-0.02942,0.033047,-0.0013059999999999999,-0.09292199999999999,0.006973,0.0206,0.068298,2006-04-30
Y8888,上市(不含金融),200605,-0.046590999999999994,0.035735,0.04929,0.074021,-0.011201000000000001,-0.049896,-0.053879,-0.0011949999999999999,-0.073175,0.075962,0.0206,-0.044874,2006-05-31
Y8888L,上市(不含金融),200605,-0.051413,0.032979,0.045564999999999994,0.06753,-0.008099,-0.047305,-0.046981999999999996,-0.0073750000000000005,-0.064113,0.07156699999999999,0.0206,-0.049696,2006-05-31
Y8888,上市(不含金融),200606,-0.022261000000000003,-0.038213,-0.03959,-0.009047,0.033633,0.0030120000000000004,-0.003198,-0.052039999999999996,0.018801000000000002,-0.0032890000000000003,0.0206,-0.020543999999999996,2006-06-30
Y8888L,上市(不含金融),200606,-0.026248,-0.040046,-0.04167,-0.009322,0.037223,0.002056,-0.004175,-0.055758,0.019483,-0.002687,0.0206,-0.024531,2006-06-30
Y8888,上市(不含金融),200607,-0.021362000000000003,0.024310000000000002,0.02609,-0.027892999999999998,0.013939,0.031929,0.017827,-0.022008,0.039207,-0.045349,0.0213,-0.019587,2006-07-31
Y8888L,上市(不含金融),200607,-0.023502000000000002,0.022555000000000002,0.02453,-0.027632,0.016026,0.030834,0.017348,-0.022978000000000002,0.040686,-0.046536999999999995,0.0213,-0.021727,2006-07-31
Y8888,上市(不含金融),200608,0.048773,-0.020932,-0.036084,-0.083703,-0.044225,0.046733000000000004,-0.02027,-0.038919,0.056902,-0.049756999999999996,0.0213,0.050548,2006-08-31
Y8888L,上市(不含金融),200608,0.044576000000000005,-0.022456999999999998,-0.037335,-0.080857,-0.040357000000000004,0.044239,-0.020644,-0.038049,0.055286999999999996,-0.048327999999999996,0.0213,0.046351,2006-08-31
Y8888,上市(不含金融),200609,0.037541000000000005,-0.018079,-0.010697000000000002,0.029731,-0.005273,0.00984,0.012496,-0.019159,-0.0036720000000000004,0.01778,0.0213,0.039316,2006-09-30
Y8888L,上市(不含金融),200609,0.034997,-0.020172,-0.012704,0.029447,-0.002388,0.011324,0.012331000000000002,-0.020183,-0.0012770000000000001,0.013312,0.0213,0.036772,2006-09-30
Y8888,上市(不含金融),200610,0.023214000000000002,0.069621,0.075355,0.029060000000000002,0.009048,0.017112000000000002,-0.034117,-0.011876,-0.002985,0.018335,0.022000000000000002,0.025047,2006-10-31
Y8888L,上市(不含金融),200610,0.020714,0.061925999999999995,0.067417,0.028105,0.010817,0.01607,-0.030916000000000003,-0.009909,-0.000565,0.016584,0.022000000000000002,0.022547,2006-10-31
Y8888,上市(不含金融),200611,0.07397300000000001,0.038351,0.049498,0.094266,-0.016403,-0.028362,-0.090753,0.08160600000000001,-0.069573,0.074959,0.022000000000000002,0.075806,2006-11-30
Y8888L,上市(不含金融),200611,0.067698,0.030497999999999997,0.040369,0.080699,-0.012889999999999999,-0.027002,-0.075214,0.069234,-0.056402,0.06091,0.022000000000000002,0.069531,2006-11-30
Y8888,上市(不含金融),200612,0.034638,0.055175,0.060461,0.07522000000000001,0.006284,-0.021477,-0.0069689999999999995,0.088226,-0.053480999999999994,0.071817,0.022000000000000002,0.036471,2006-12-31
Y8888L,上市(不含金融),200612,0.030988,0.043904,0.049166,0.06444,0.007482,-0.021847,-0.002926,0.075708,-0.040461,0.05829500000000001,0.022000000000000002,0.032820999999999996,2006-12-31
Y8888,上市(不含金融),200701,-0.018536,0.029598,0.014217,-0.097973,-0.03212,-0.006583,0.03007,-0.025617,0.06378400000000001,-0.022332,0.0223,-0.016678,2007-01-31
Y8888L,上市(不含金融),200701,-0.021748,0.019935,0.005938,-0.093001,-0.022488,-0.012917000000000001,0.032944,-0.029727,0.065541,-0.025421999999999997,0.0223,-0.01989,2007-01-31
Y8888,上市(不含金融),200702,0.027664,0.020038,0.020478,-0.007386,0.014341,0.022997999999999998,0.019101999999999997,-0.045243000000000005,-0.0031730000000000005,-0.014982,0.0223,0.029522,2007-02-28
Y8888L,上市(不含金融),200702,0.026042,0.016196,0.016838,-0.006928,0.014625999999999998,0.020072999999999997,0.019909,-0.038864,-0.002498,-0.015366,0.0223,0.0279,2007-02-28
Y8888,上市(不含金融),200703,0.004957,0.08416499999999999,0.08304399999999999,-0.010228,-0.008152,-0.006423,-0.02193,0.005353,-0.005259000000000001,0.003049,0.0223,0.006815,2007-03-31
Y8888L,上市(不含金融),200703,0.001527,0.070971,0.070048,-0.010846,-0.002673,-0.010076,-0.014081999999999999,0.010311999999999998,0.000993,-0.001361,0.0223,0.0033850000000000004,2007-03-31
Y8888,上市(不含金融),200704,-0.001986,-0.026886999999999998,-0.011564000000000001,0.060525,0.028694,-0.043890000000000005,0.040799,-0.010152000000000001,-0.029858,-0.022626,0.0226,-0.000103,2007-04-30
Y8888L,上市(不含金融),200704,-0.005076000000000001,-0.030281,-0.01574,0.057142,0.028938000000000002,-0.042841,0.043156999999999994,-0.010662,-0.028077,-0.025136,0.0226,-0.0031929999999999997,2007-04-30
Y8888,上市(不含金融),200705,0.039585,0.006928,0.000689,-0.036217,-0.020555,0.013817999999999999,0.019017,0.014448,0.021996,0.001027,0.0226,0.041468,2007-05-31
Y8888L,上市(不含金融),200705,0.035886999999999995,0.003624,-0.001954,-0.034109,-0.017777,0.013146999999999999,0.017734,0.012100999999999999,0.022337,0.000473,0.0226,0.03777,2007-05-31
Y8888,上市(不含金融),200706,0.093415,0.030139999999999997,0.031736,0.015809,-0.018445,0.017153,-0.041346999999999995,0.025474,-0.018953,0.031446999999999996,0.0246,0.095465,2007-06-30
Y8888L,上市(不含金融),200706,0.08612299999999999,0.022691,0.024154,0.014143,-0.012853000000000002,0.012867,-0.030985,0.0207,-0.014113,0.022713,0.0246,0.088173,2007-06-30
Y8888,上市(不含金融),200707,0.056547,0.07684,0.072153,0.052431,-0.035399,0.070746,-0.008572,0.026271,-0.069828,0.050597,0.0246,0.058597,2007-07-31
Y8888L,上市(不含金融),200707,0.048029,0.06299400000000001,0.060036,0.049,-0.026217,0.060294,-0.0034599999999999995,0.021973,-0.060993000000000006,0.043235,0.0246,0.050079000000000005,2007-07-31
Y8888,上市(不含金融),200708,-0.019701,-0.06296299999999999,-0.062769,-0.031541,0.04014,0.016454,0.026004,-0.037622,0.047574,-0.04594,0.0246,-0.017651,2007-08-31
Y8888L,上市(不含金融),200708,-0.026099999999999998,-0.07131,-0.070803,-0.029609,0.046403999999999994,0.010345,0.035428,-0.03837,0.049997999999999994,-0.047270000000000006,0.0246,-0.02405,2007-08-31
Y8888,上市(不含金融),200709,0.056515,-0.019287000000000002,-0.020435,0.038518,-0.033672,0.012904,0.024869,-0.02328,-0.038986,0.0301,0.0253,0.058623,2007-09-30
Y8888L,上市(不含金融),200709,0.052181,-0.019802,-0.020638999999999998,0.037343,-0.031246999999999997,0.010912999999999999,0.023482,-0.02145,-0.035556000000000004,0.026293,0.0253,0.054289,2007-09-30
Y8888,上市(不含金融),200710,0.019487,-0.11095100000000001,-0.104741,0.021535000000000002,0.036037,-0.092348,0.017581,-0.003179,-0.004742,-0.024645,0.0253,0.021595,2007-10-31
Y8888L,上市(不含金融),200710,0.013712,-0.111967,-0.106326,0.019863,0.036687,-0.097232,0.020353,-0.006507,0.000886,-0.026584,0.0253,0.01582,2007-10-31
Y8888,上市(不含金融),200711,-0.12065799999999999,-0.015114,-0.016040000000000002,-0.0033889999999999997,0.044934,-0.091306,-0.030842,-0.010096,0.020646,0.020172,0.0253,-0.11855,2007-11-30
Y8888L,上市(不含金融),200711,-0.132433,-0.020034,-0.020566,-0.000901,0.054431,-0.11028299999999999,-0.035184,-0.012746,0.023992,0.02109,0.0253,-0.130325,2007-11-30
Y8888,上市(不含金融),200712,-0.010941000000000001,-0.017679,-0.01974,-0.007047,0.020009000000000002,-0.019381,-0.016986,-0.023683999999999997,0.017082,-0.014162999999999999,0.026099999999999998,-0.008766000000000001,2007-12-31
Y8888L,上市(不含金融),200712,-0.012849,-0.020087999999999998,-0.022142,-0.005817,0.021349,-0.021453000000000003,-0.01882,-0.024768,0.018301,-0.014204000000000001,0.026099999999999998,-0.010674,2007-12-31
Y8888,上市(不含金融),200801,-0.137539,-0.000946,0.006782,0.089112,0.04423,-0.073304,-0.012177,-0.04967,-0.044180000000000004,0.037857,0.026099999999999998,-0.135364,2008-01-31
Y8888L,上市(不含金融),200801,-0.159351,0.002123,0.011696,0.104191,0.057527,-0.084871,-0.020897000000000002,-0.054444,-0.041884,0.041776,0.026099999999999998,-0.15717599999999998,2008-01-31
Y8888,上市(不含金融),200802,0.120409,0.031008,0.032635,0.050932000000000005,-0.057241999999999994,0.020856,0.042273,0.021421000000000003,-0.08865600000000001,0.042960000000000005,0.026099999999999998,0.122584,2008-02-29
Y8888L,上市(不含金融),200802,0.11065,0.023299,0.024666999999999998,0.042795,-0.049962,0.015929,0.040884000000000004,0.014849000000000001,-0.072523,0.031361,0.026099999999999998,0.11282500000000001,2008-02-29
Y8888,上市(不含金融),200803,0.014221999999999999,0.034112,0.034968,0.028384,0.02827,0.014332000000000001,0.012821,-0.01513,-0.005574,0.02528,0.026099999999999998,0.016397,2008-03-31
Y8888L,上市(不含金融),200803,0.011136,0.032628,0.033056999999999996,0.026476000000000003,0.028132,0.015281,0.01409,-0.014895,-0.005802000000000001,0.024979,0.026099999999999998,0.013311,2008-03-31
Y8888,上市(不含金融),200804,0.028988999999999997,0.024525,0.023330000000000004,-0.010605,0.008582,-0.012157,0.035868000000000004,0.020985999999999998,0.018565,-0.011025,0.0265,0.031197,2008-04-30
Y8888L,上市(不含金融),200804,0.02561,0.020905999999999998,0.019646999999999998,-0.013539,0.004707,-0.014081,0.036812,0.018855999999999998,0.018154999999999998,-0.012311,0.0265,0.027818,2008-04-30
Y8888,上市(不含金融),200805,-0.030102000000000004,0.005039,0.0064659999999999995,0.003304,0.015936,0.023649,-0.005528999999999999,-0.008883,0.015026,-0.002006,0.0265,-0.027894000000000002,2008-05-31
Y8888L,上市(不含金融),200805,-0.032247,0.001967,0.0027400000000000002,-0.000412,0.013874,0.023947,-0.0038729999999999997,-0.00924,0.017192,-0.004537,0.0265,-0.030038999999999996,2008-05-31
Y8888,上市(不含金融),200806,-0.125623,-0.051237000000000005,-0.053198999999999996,-0.040243,0.043848000000000005,0.058086,-0.026305000000000002,-0.016529000000000002,0.068907,0.009688,0.0265,-0.123415,2008-06-30
Y8888L,上市(不含金融),200806,-0.140018,-0.063454,-0.065035,-0.044837999999999996,0.055601000000000005,0.069344,-0.032439,-0.020476,0.08381999999999999,0.011089,0.0265,-0.13781000000000002,2008-06-30
Y8888,上市(不含金融),200807,-0.032462,0.022149000000000002,0.009427,-0.055443,-0.012584,0.011902,0.021327,-0.064695,0.033249,-0.010690999999999999,0.0271,-0.030203999999999998,2008-07-31
Y8888L,上市(不含金融),200807,-0.036796999999999996,0.02183,0.008282000000000001,-0.059318,-0.009609,0.013937999999999999,0.017957,-0.07072600000000001,0.037874,-0.013023,0.0271,-0.034539,2008-07-31
Y8888,上市(不含金融),200808,0.014111,-0.013448,-0.011046,-0.007289,0.047747000000000005,-0.09229799999999999,0.017816000000000002,-0.020788,0.053185,-0.024371,0.0271,0.016369,2008-08-31
Y8888L,上市(不含金融),200808,0.009389999999999999,-0.016349,-0.013031999999999998,-0.0038640000000000002,0.051466000000000005,-0.088976,0.018933,-0.019689,0.056855,-0.023893,0.0271,0.011648,2008-08-31
Y8888,上市(不含金融),200809,-0.18355,-0.04921299999999999,-0.04874,-0.039106999999999996,0.068284,0.097731,-0.006222,0.002482,0.068703,-0.017581,0.0271,-0.181292,2008-09-30
Y8888L,上市(不含金融),200809,-0.211537,-0.06468,-0.063126,-0.046773999999999996,0.092113,0.123673,-0.012121,0.001807,0.09160399999999999,-0.023313,0.0271,-0.20927900000000002,2008-09-30
Y8888,上市(不含金融),200810,-0.135126,0.049397,0.054641,0.002195,0.022005,0.045033000000000004,-0.007775,0.00314,0.017861000000000002,0.013295,0.025550000000000003,-0.132997,2008-10-31
Y8888L,上市(不含金融),200810,-0.15581899999999999,0.056271,0.063039,0.003845,0.028163999999999998,0.053444000000000005,-0.012643999999999999,-2.8e-05,0.024123000000000002,0.016197,0.025550000000000003,-0.15369,2008-10-31
Y8888,上市(不含金融),200811,-0.09952899999999999,0.010458,0.00122,0.023585,-0.104008,0.07395800000000001,-0.025995,0.00565,-0.072196,0.045663999999999996,0.0217,-0.097721,2008-11-30
Y8888L,上市(不含金融),200811,-0.11514300000000001,0.009425,0.00042500000000000003,0.022462,-0.10094900000000001,0.09287100000000001,-0.036070000000000005,0.0010119999999999999,-0.066595,0.045304000000000004,0.0217,-0.113335,2008-11-30
Y8888,上市(不含金融),200812,0.015686,-0.005046,-0.001002,0.022075,-0.05143,-0.063569,0.032746,0.026118000000000002,-0.017722,0.027490999999999998,0.014199999999999999,0.016869000000000002,2008-12-31
Y8888L,上市(不含金融),200812,0.011819,-0.0061470000000000006,-0.002312,0.020191,-0.049311999999999995,-0.05904499999999999,0.030085,0.022968000000000002,-0.014328,0.025485999999999998,0.014199999999999999,0.013002,2008-12-31
Y8888,上市(不含金融),200901,-0.063037,0.012417000000000001,0.014267,0.008005,0.014215,0.000455,0.00836,0.0072250000000000005,0.004719999999999999,0.001333,0.0092,-0.062270000000000006,2009-01-31
Y8888L,上市(不含金融),200901,-0.068146,0.012915000000000001,0.014919,0.00903,0.015486999999999999,0.00010200000000000001,0.007671,0.008107999999999999,0.006826,0.0011799999999999998,0.0092,-0.067379,2009-01-31
Y8888,上市(不含金融),200902,0.087546,-0.015365,-0.014515,-0.023622999999999998,0.010912999999999999,-0.109862,-0.005011,0.0036509999999999997,0.049344,-0.047525000000000005,0.0077,0.08818799999999999,2009-02-28
Y8888L,上市(不含金融),200902,0.079885,-0.016826,-0.016541,-0.024543,0.014066,-0.094816,-0.004462,0.0035299999999999997,0.051448999999999995,-0.044209,0.0077,0.080527,2009-02-28
Y8888,上市(不含金融),200903,0.131951,0.0279,0.039096,0.09779,-0.011701999999999999,-0.09853400000000001,0.004353,0.087718,-0.094587,0.041291,0.0077,0.132593,2009-03-31
Y8888L,上市(不含金融),200903,0.120003,0.021278000000000002,0.030379999999999997,0.081176,-0.006454,-0.080465,0.0047610000000000005,0.071203,-0.075718,0.032024,0.0077,0.120645,2009-03-31
Y8888,上市(不含金融),200904,0.13758599999999999,0.000997,0.0025340000000000002,0.0018659999999999998,0.024954999999999998,-0.074193,-0.015634,-0.014504999999999999,-0.006047,-0.038946999999999996,0.0077,0.13822800000000002,2009-04-30
Y8888L,上市(不含金融),200904,0.125186,-0.007215,-0.0056240000000000005,0.001155,0.028144,-0.065297,-0.018357000000000002,-0.015277,-0.002088,-0.037833,0.0077,0.125828,2009-04-30
Y8888,上市(不含金融),200905,0.123993,0.036498,0.02477,-0.029105,-0.108393,-0.095899,-0.021494,-0.048732,-0.045563,-0.007756,0.0077,0.124635,2009-05-31
Y8888L,上市(不含金融),200905,0.109094,0.025985,0.015821,-0.028103,-0.08203900000000001,-0.075674,-0.017161,-0.041995,-0.031968,-0.010338,0.0077,0.109736,2009-05-31
Y8888,上市(不含金融),200906,-0.062229,0.0013700000000000001,-0.001795,-0.017971,-0.008145,0.006551,0.020553,-0.030678,0.009314,-0.004204,0.0077,-0.061586999999999996,2009-06-30
Y8888L,上市(不含金融),200906,-0.067022,-0.000457,-0.00431,-0.023001,-0.004652,0.011006,0.023967000000000002,-0.032823000000000005,0.014447000000000002,-0.0063,0.0077,-0.06638,2009-06-30
Y8888,上市(不含金融),200907,0.127929,0.045635,0.049756,0.007781,0.029607,-0.015787,0.059187000000000003,0.077256,0.017712000000000002,-0.01924,0.0077,0.12857100000000002,2009-07-31
Y8888L,上市(不含金融),200907,0.11585699999999999,0.034574,0.038348,0.007836,0.025934,-0.014227,0.051377,0.068058,0.015491,-0.013444000000000001,0.0077,0.116499,2009-07-31
Y8888,上市(不含金融),200908,-0.017249,0.008673,-0.003886,-0.043247,0.025377999999999998,0.015824,-0.020030000000000003,-0.030695,0.031122,0.002353,0.0077,-0.016607,2009-08-31
Y8888L,上市(不含金融),200908,-0.020882,0.00843,-0.00508,-0.046831,0.027326000000000003,0.014859,-0.020181,-0.03277,0.033755,0.002793,0.0077,-0.02024,2009-08-31
Y8888,上市(不含金融),200909,0.08883200000000001,0.032026,0.02721,0.0026969999999999997,-0.028192,0.009343,0.025446,0.020108,-0.017554,0.007998,0.0077,0.089474,2009-09-30
Y8888L,上市(不含金融),200909,0.082528,0.025880999999999998,0.0217,0.0023639999999999998,-0.023979,0.006935,0.024001,0.015777,-0.014829000000000002,0.007053,0.0077,0.08317000000000001,2009-09-30
Y8888,上市(不含金融),200910,-0.02373,0.032174,0.04248300000000001,0.054169999999999996,0.030825,-0.030045000000000002,-0.022320000000000003,0.041844,-0.046632,0.013389,0.009000000000000001,-0.02298,2009-10-31
Y8888L,上市(不含金融),200910,-0.026539,0.028277,0.038435000000000004,0.05311,0.032111,-0.030447000000000002,-0.019274,0.038789,-0.041371000000000005,0.010382,0.009000000000000001,-0.025789,2009-10-31
Y8888,上市(不含金融),200911,0.040182999999999996,0.036897,0.044654,0.022416000000000002,0.009158,-0.008520999999999999,-0.002029,0.012719000000000001,0.019869,-0.022239,0.009000000000000001,0.040933000000000004,2009-11-30
Y8888L,上市(不含金融),200911,0.037438,0.030501999999999998,0.037154,0.018504,0.008302,-0.007758,0.001002,0.00916,0.019699,-0.02019,0.009000000000000001,0.038188,2009-11-30
Y8888,上市(不含金融),200912,0.081243,0.051115,0.062186000000000005,0.044621,0.02778,0.019094,-0.024961999999999998,0.072549,-0.026080000000000002,-0.015568,0.009000000000000001,0.081993,2009-12-31
Y8888L,上市(不含金融),200912,0.07534,0.043358,0.051938000000000005,0.034714999999999996,0.026511,0.016108,-0.020525,0.060793,-0.019589000000000002,-0.012919,0.009000000000000001,0.07609,2009-12-31
Y8888,上市(不含金融),201001,-0.060895000000000005,-0.027597999999999998,-0.021841,0.010158,0.031506,-0.06618299999999999,0.059892,-0.026729,0.032349,0.015548,0.009000000000000001,-0.060145,2010-01-31
Y8888L,上市(不含金融),201001,-0.065572,-0.033445,-0.027847,0.007206000000000001,0.036329,-0.071932,0.063962,-0.03094,0.038508,0.016139,0.009000000000000001,-0.06482199999999999,2010-01-31
Y8888,上市(不含金融),201002,-0.028079,0.033406,0.028607999999999998,-0.012303999999999999,0.009488,0.008496,-0.001203,-0.023629999999999998,0.005544,-0.0031569999999999997,0.009000000000000001,-0.027329,2010-02-28
